label,text
0,im not driving raining then ill get caught at e mrt station lor
0,yeah dont go to bed ill be back before midnight
0,get ready to moan and scream 
0,call me i am senthil from hsbc
1,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9153 offer ends 26th july tcs apply optout available
1,last chance claim ur 150 worth of discount vouchers today text shop to 85023 now savamob offers mobile t cs savamob pobox84 m263uz 300 sub 16
0,hey tmr meet at bugis 930 
0,captain vijaykanth is doing comedy in captain tvhe is drunken 
0,you still at grand prix
0,aight should i just plan to come up later tonight
0,10 min later k
1,you are awarded a sipix digital camera call 09061221061 from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16  p p399
0,was gr8 to see that message so when r u leaving congrats dear what school and wat r ur plans
0,yup
0,ok not much to do here though hm friday cant wait dunno wot the hell im gonna do for another 3 weeks become a slob oh wait already done that 
0,dont know you bring some food
0,i dont want to hear philosophy just say what happen
0,i got a call from a landline number   i am asked to come to anna nagar    i will go in the afternoon
0,should i tell my friend not to come round til like  ltgt ish
0,ü dun need to pick ur gf
0,just looked it up and addie goes back monday sucks to be her
0,hanks lotsly
0,but pls dont play in others life
0,sir i am waiting for your call once free please call me
0,depends on individual lor e hair dresser say pretty but my parents say look gong u kaypoh i also dunno wat she collecting
0,ok im coming home now
0,r u saying i should re order the slippers cos i had to pay for returning it
1,hungry gay guys feeling hungry and up 4 it now call 08718730555 just 10pmin to stop texts call 08712460324 10pmin
0,i accidentally brought em home in the box
0,then ü wait 4 me at bus stop aft ur lect lar if i dun c ü then i go get my car then come back n pick ü
0,i tot its my group mate lucky i havent reply wat time do ü need to leave 
0,nobody names their penis a girls name this story doesnt add up at all
0,pls she needs to dat slowly or she will vomit more
0,nice waitshould you be texting right now im not gonna pay your ticket ya know
0,im sorry ive joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week
0,yeah just open chat and click friend lists then make the list easy as pie
0,its cool we can last a little while getting more any time soon
0,oops i thk i dun haf enuff i go check then tell ü
0,you know there is i shall speak to you in  ltgt  minutes then
0,hey anyway i have to 
0,darren was saying dat if u meeting da ge den we dun meet 4 dinner cos later u leave xy will feel awkward den u meet him 4 lunch lor
0,then she buying today ü no need to c meh
0,hii got the money da
0,ill pick you up at about 515pm to go to taunton if you still want to come
0,great im in church now will holla when i get out
0,for many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections
0,da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes
1,cmon babe make me horny turn me on txt me your fantasy now babe  im hot sticky and need you now all replies cost 150 2 cancel send stop
0,nottel software name
0,better than bb if he wont use it his wife will or them doctor
0,hello madam how are you 
0,what happened in interview
0,yeah imma come over cause jay wants to do some drugs
1,here is your discount code rp176781 to stop further messages reply stop wwwregalportfoliocouk customer services 08717205546
0,pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  ltgt  dollars
0,that said can you text him one more time
1,win we have a winner mr t foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit wwwwin82050couk
0,jesus christ bitch im trying to give you drugs answer your fucking phone
0,you stayin out of trouble strangersaw dave the other day hes sorted nowstill with me bloke when u gona get a girl mrur mum still thinks we will get 2getha 
0,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it today is her birthday shijas
0,no probably  ltgt 
1,are you unique enough find out from 30th august wwwareyouuniquecouk
0,either way works for me i am  ltgt  years old hope that doesnt bother you
0,how would my ip address test that considering my computer isnt a minecraft server
0,oops i did have it  ltgt 
0,thts gods gift for birds as humans hav some natural gift frm god
0,reverse is cheating that is not mathematics
0,ltgt of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis 2 u u wil get gud news on friday by d person you like and tomorrow will be the best day of your life dont break this chain if you break you will suffer send this to  ltgt  frnds in ltgt  mins whn u read
0,how its a little difficult but its a simple way to enter this place
0,same to u
0,hi elaine is todays meeting confirmed
0,onum ela pa normal than
0, will have two more cartons off u and is very pleased with shelves
0,that means from february to april ill be getting a place to stay down there so i dont have to hustle back and forth during audition season as i have since my sister moved away from harlem
0,ok the theory test when are ü going to book i think its on 21 may coz thought wanna go out with jiayin but she isnt free
0,ok im gonna head up to usf in like fifteen minutes
0,i was about to do it when i texted i finished a long time ago and showered and erything
1,freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chatim w8in 4utxt  rply chat to 82242 hlp 08712317606 msg150p 2rcv
0,yes last  practice
1,think ur smart  win 200 this week in our weekly quiz text play to 85222 nowtcs winnersclub po box 84 m26 3uz 16 gbp150week
0,you should know now so hows anthony are you bringing money ive school fees to pay and rent and stuff like that thats why i need your help a friend in need
0,i place all ur points on e cultures module already
0,just finished missing you plenty
0,thought we could go out for dinner ill treat you seem ok
0, are you in the pub
0,may i call you later pls
1,no 1 nokia tone 4 ur mob every week just txt nok to 87021 1st tone free  so get txtin now and tell ur friends 150ptone 16 reply hl 4info
0,oops my phone died and i didnt even know yeah i like it better
0,im going 4 lunch now wif my family then aft dat i go str 2 orchard lor
0,as per your request maangalyam alaipayuthe has been set as your callertune for all callers press 9 to copy your friends callertune
1,dear 0776xxxxxxx uve been invited to xchat this is our final attempt to contact u txt chat to 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
0,audrie lousy autocorrect
0,long after i quit i get on only like 5 minutes a day as it is
0,dunno lei shd b driving lor cos i go sch 1 hr oni
0,ah well that confuses things doesnt it i thought was friends with now maybe i did the wrong thing but i already sort of invited tho he may not come cos of money
0,ü called dad oredi
0,a boy was late 2 home his father power of frndship
0,if you wereare free i can give otherwise nalla adi entey nattil kittum
0,whats up do you want me to come online
0,yep at dereks house now see you sunday lt3
0,studying but ill be free next weekend
0,yup i thk cine is better cos no need 2 go down 2 plaza mah
0,i am getting threats from your sales executive shifad as i raised complaint against him its an official message
1,1st wk free gr8 tones str8 2 u each wk txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys nokia150p poly200p 16
0,pity  was in mood for that soany other suggestions
0,im done im sorry i hope your next space gives you everything you want remember all the furniture is yours if im not around when you move it just lock all the locks and leave the key with jenne
0,the world is running and i am stillmaybe all are feeling the sameso be itor i have to admiti am madthen where is the correctionor let me call this is lifeand keep running with the worldmay be u r also runninglets run
0,fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose  u lose if u win  u still lose
0,don no dawhats you plan
0,ay wana meet on satü wkg on sat
0,mmmmm  it was sooooo good to wake to your words this morning my love mmmm fuck  i love you too my lion  devouring kiss from across the sea
0,ok then ill let him noe later n ask him call u tmr
0,hi mom we might be back later than  ltgt 
0,ugh y cant u just apologize admit u were wrong and ask me to take u back
0,we can make a baby in yo tho
0,yeah he got in at 2 and was v apologetic n had fallen out and she was actin like spoilt child and he got caught up in that till 2 but we wont go there not doing too badly cheers you 
1,you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810
0,since when which side any fever any vomitin
0,din i tell u jus now 420
1,you have an important customer service announcement from premier
1,promotion number 8714714  ur awarded a city break and could win a 200 summer shopping spree every wk txt store to 88039  skilgme tscs087147403231winawkage16 150perwksub
1,themob check out our newest selection of content games tones gossip babes and sport keep your mobile fit and funky text wap to 82468
0,two teams waiting for some players
1,u can win 100 of music gift vouchers every week starting now txt the word draw to 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
1,free msg single find a partner in your area 1000s of real people are waiting to chat nowsend chat to 62220cncl send stopcs 08717890890150 per msg
0,i am lateso call you tomorrow morningtake care sweet dreamsu and meummifyingbye
0,okie
0,hes just gonna worry for nothing and he wont give you money its no use
0,are you free nowcan i call now
0,actually getting ready to leave the house
0,lol no ouch but wish id stayed out a bit longer
0,u call me alter at 11 ok
0,you intrepid duo you have a great time and see you both soon 
0,u wake up already thanx 4 e tau sar piah its quite nice
0,dunno lei ü all decide lor how abt leona oops i tot ben is going n i msg him
1,private your 2003 account statement for 07808 xxxxxx shows 800 unredeemed s i m points call 08719899217 identifier code 41685 expires 071104
0,how much r ü willing to pay
0,good day to you toopray for meremove the teeth as its painful maintaining other stuff
1,sms ac blind date 4u rodds1 is 21m from aberdeen united kingdom check him out httpimg sms acwicmb3cktz8r74 no blind dates send hide
0,actually im waiting for 2 weeks when they start putting ad
0,come to my home for one last time i wont do anything trust me
0,only just got this message not ignoring you yes i was shopping that is
0,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal 
0,horrible bf i now v hungry
0,im working technical support voice processnetworking field
0,our prashanthettans mother passed away last night pray for her and family
0,call him and say you not coming today ok and tell them not to fool me like this ok
0,cthen i thk shd b enuff still got conclusion n contents pg n references ill b doing da contents pg n cover pg
0,all sounds good fingers  makes it difficult to type
0,whats up bruv hope you had a great break do have a rewarding semester
0,every mondaynxt week vl be completing
0,from someone not to smoke when every time ive smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
0,enjoy urself tmr
0,cause im not freaky lol
0,geeeee  your internet is really bad today eh 
0,can you please ask macho what his price range is does he want something new or used plus it he only interfued in the blackberry bold  ltgt  or any bb
0,fuck babe  i miss you already you know  cant you let me send you some money towards your net  i need you  i want you  i crave you 
0,cheers for callin babesozi culdnt talkbut i wannatell u details later wenwecan chat properly x
0,oh dang i didnt mean o send that to you lol
0,beauty sleep can help ur pimples too
0,missed your call cause i was yelling at scrappy miss u cant wait for u to come home im so lonely today
0,hi you just spoke to maneesha v wed like to know if you were satisfied with the experience reply toll free with yes or no
0,what time u wrkin
0,lol enjoy role playing much
0,ok that would b lovely if u r sure think about wot u want to do drinkin dancin eatin cinema in out about up to u wot about  
1,if you dont your prize will go to another customer tc at wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back if busy 
0,awesome ill see you in a bit
0,thts wat wright brother did to fly
0,of course  dont tease me  you know i simply must see  grins  do keep me posted my prey  loving smile devouring kiss
0,thanks for understanding ive been trying to tell sura that
0,wah okie okie muz make use of e unlimited haha 
0,does she usually take fifteen fucking minutes to respond to a yes or no question
0,my life means a lot to me not because i love my life but because i love the people in my life the world calls them friends i call them my world ge
0,yes da any plm at ur office
0,ive not called you in a while this is hoping it was l8r malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day
0,ok but tell me half an hr b4 u come i need 2 prepare
0,up to ü ü wan come then come lor but i din c any stripes skirt
0,goodmorning today i am late for  ltgt min
1,please call our customer service representative on freephone 0808 145 4742 between 9am11pm as you have won a guaranteed 1000 cash or 5000 prize
0,the lay man just to let you know you are missed and thought off do have a great day and if you can send me bimbo and ugos numbers ill appreciate safe
0,east coast
0,i think just yourself thanks and see you tomo
0,short but cute be a good person but dont try to prove it gud noon
0,i dont think i can get away for a trek that long with family in town sorry
0,its a site to simulate the test it just gives you very tough questions to test your readiness
1,ringtone club get the uk singles chart on your mobile each week and choose any top quality ringtone this message is free of charge
1,congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p
0,great have a safe trip dont panic surrender all
0,die now i have e toot fringe again
0,come to me right now ahmad
1,thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash name the new us president txt ans to 80082
0,hello thanx for taking that call i got a job starts on monday
0,nope ill come online now
0,what is the plural of the noun research
0,msgs r not time passthey silently say that i am thinking of u right now and also making u think of me at least 4 a moment gd ntswt drms shesil
0,i wonder how you got online my love  had you gone to the net cafe  did you get your phone recharged  were you on a friends net  i think of you boytoy
0,fyi im taking a quick shower be at epsilon in like  ltgt  min
0,yeah you should i think you can use your gt atm now to register not sure but if theres anyway i can help let me know but when you do be sure you are ready
0,you arent coming home between class right i need to work out and shower
0,how many licks does it take to get to the center of a tootsie pop
0,lol ok ill try to send be warned sprint is dead slow youll prolly get it tomorrow
0,yes princess i want to catch you with my big strong hands
0,you will be in the place of that man
0,pathaya enketa maraikara pa
0,gud mrng dear hav a nice day
0,mm i am on the way to railway
0,where did u go my phone is gonna die you have to stay in here
0,will you come online today night
0,imagine you finally get to sink into that bath after i have put you through your paces maybe even having you eat me for a while before i left  but also imagine the feel of that cage on your cock surrounded by the bath water reminding you always who owns you  enjoy my cuck
0,also andros ice etc etc
1,uve been selected to stay in 1 of 250 top british hotels  for nothing holiday valued at 350 dial 08712300220 to claim  national rate call bx526 sw73ss
0,im job profile seems like bpo
0,is your hamster dead hey so tmr i meet you at 1pm orchard mrt 
0,is ur paper today in e morn or aft
0,japanese proverb if one can do it u too can do it if none can do itu must do it indian version if one can do it let him do it if none can do itleave it and finally kerala version if one can do it stop him doing it if none can do it make a strike against it 
0,dear how is chechi did you talk to her
0,dear friends sorry for the late information today is the birthday of our loving arpraveesh for more details log on to face book and see its his number  ltgt  dont miss a delicious treat
0,storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello    its d name of a girl    yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone     moralone can 4get d name of a person bt not his girlfrnd g o o d n i g h t   
0,im coming back on thursday yay is it gonna be ok to get the money cheers oh yeah and how are you everything alright hows school or do you call it work now
0,hello my boytoy i made it home and my constant thought is of you my love i hope your having a nice visit but i cant wait till you come home to me kiss
1,free entry into our 250 weekly comp just send the word win to 80086 now 18 tc wwwtxttowincouk
0,aiyo u so poor thing then u dun wan 2 eat u bathe already
1,you have won 1000 cash or a 2000 prize to claim call09050000327 tc rstm sw7 3ss 150ppm
0,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight
